tweet_id,source,text,rating_numerator,rating_denominator,name,date,time,dog_breed,retweet_count,favorite_count,img_num,p1,p1_conf,p1_dog
707377100785885184,Twitter for iPhone,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,9,10,None,2020-09-01,16:23:56,,1214,3603,1,golden_retriever,0.637225,True
707315916783140866,Twitter for iPhone,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,10,10,Finnegus,2020-09-02,16:23:56,pupper,727,2698,2,Bernese_mountain_dog,0.979235,True
707297311098011648,Twitter for iPhone,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,10,10,Cassie,2020-09-03,16:23:56,,903,3022,1,Blenheim_spaniel,0.370717,True
707059547140169728,Twitter for iPhone,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,11,10,Cupcake,2020-09-04,16:23:56,,759,2796,1,Samoyed,0.8973120000000001,True
707038192327901184,Twitter for iPhone,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,10,10,Kathmandu,2020-09-05,16:23:56,,900,2404,1,pug,0.642426,True
707021089608753152,Twitter for iPhone,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,12,10,Tucker,2020-09-06,16:23:56,,1540,4433,2,cocker_spaniel,0.559658,True
707014260413456384,Twitter for iPhone,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,11,10,Ellie,2020-09-07,16:23:56,,664,2502,1,Chihuahua,0.58378,True
706681918348251136,Twitter for iPhone,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,12,10,Katie,2020-09-10,16:23:56,,1103,3627,1,toy_poodle,0.717584,True
706538006853918722,Twitter for iPhone,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",11,10,Oliver,2020-09-13,16:23:56,,1580,3778,1,chow,0.541794,True
706516534877929472,Twitter for iPhone,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,12,10,None,2020-09-14,16:23:56,,1150,3404,1,golden_retriever,0.7726850000000001,True
706346369204748288,Twitter for iPhone,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,12,10,Koda,2020-09-15,16:23:56,,1035,3768,1,Tibetan_mastiff,0.956462,True
706310011488698368,Twitter for iPhone,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,12,10,None,2020-09-16,16:23:56,pupper,9034,23443,1,Pembroke,0.6981649999999999,True
706291001778950144,Twitter for iPhone,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,11,10,None,2020-09-17,16:23:56,,522,1861,1,Border_terrier,0.587101,True
706265994973601792,Twitter for iPhone,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",11,10,Kara,2020-09-18,16:23:56,,1030,2979,1,papillon,0.743715,True
706166467411222528,Twitter for iPhone,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,7,10,Dexter,2020-09-20,16:23:56,,1819,5636,1,Samoyed,0.430418,True
705975130514706432,Twitter for iPhone,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,10,10,Adele,2020-09-22,16:23:56,pupper,842,3397,1,Staffordshire_bullterrier,0.5877640000000001,True
705970349788291072,Twitter for iPhone,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,12,10,Lucy,2020-09-23,16:23:56,,1008,3440,1,golden_retriever,0.776346,True
705898680587526145,Twitter for iPhone,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,10,10,Max,2020-09-24,16:23:56,,643,2597,1,collie,0.808276,True
705591895322394625,Twitter for iPhone,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",11,10,None,2020-09-26,16:23:56,,1308,3475,1,basenji,0.877207,True
705475953783398401,Twitter for iPhone,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,12,10,Zara,2020-09-27,16:23:56,,1045,3231,1,golden_retriever,0.908784,True
705442520700944385,Twitter for iPhone,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,12,10,Cooper,2020-09-28,16:23:56,,1859,4877,1,Great_Pyrenees,0.309106,True
705428427625635840,Twitter for iPhone,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,11,10,Ambrose,2020-09-29,16:23:56,pupper,1931,4188,1,Chihuahua,0.774792,True
705239209544720384,Twitter for iPhone,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,11,10,Jimothy,2020-09-30,16:23:56,,854,3290,1,Chihuahua,0.15795,True
705102439679201280,Twitter for iPhone,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,10,10,Terrenth,2020-10-02,16:23:56,,585,2342,1,collie,0.457672,True
705066031337840642,Twitter for iPhone,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,12,10,Reese,2020-10-03,16:23:56,,683,2378,1,Airedale,0.868658,True
704871453724954624,Twitter for iPhone,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,12,10,None,2020-10-04,16:23:56,,1245,4585,1,Norfolk_terrier,0.689504,True
704859558691414016,Twitter for iPhone,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,10,10,None,2020-10-05,16:23:56,pupper,612,2462,1,pug,0.284428,True
704847917308362754,Twitter for iPhone,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",12,10,None,2020-10-06,16:23:56,,1727,5594,1,golden_retriever,0.85724,True
704499785726889984,Twitter for iPhone,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,12,10,None,2020-10-09,16:23:56,,1124,3212,1,Chihuahua,0.3765409999999999,True
704480331685040129,Twitter for iPhone,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,11,10,Lucia,2020-10-11,16:23:56,,1197,3723,1,Samoyed,0.979206,True
704364645503647744,Twitter for iPhone,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,12,10,Bisquick,2020-10-12,16:23:56,,3999,8804,1,Pembroke,0.980695,True
704054845121142784,Twitter for iPhone,Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,60,50,None,2020-10-16,16:23:56,,1028,3201,1,Great_Pyrenees,0.6679390000000001,True
703774238772166656,Twitter for iPhone,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",10,10,None,2020-10-17,16:23:56,,526,2020,1,Labrador_retriever,0.990119,True
703769065844768768,Twitter for iPhone,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,10,10,None,2020-10-18,16:23:56,,1276,3621,2,boxer,0.838994,True
703611486317502464,Twitter for iPhone,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,10,10,Scooter,2020-10-20,16:23:56,pupper,1709,4229,1,Pembroke,0.756441,True
703425003149250560,Twitter for iPhone,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",9,10,None,2020-10-21,16:23:56,,1559,4162,1,miniature_pinscher,0.2928659999999999,True
703382836347330562,Twitter for iPhone,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,12,10,Charlie,2020-10-23,16:23:56,,1285,3837,2,golden_retriever,0.945664,True
703356393781329922,Twitter for iPhone,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,9,10,Socks,2020-10-24,16:23:56,,429,2085,1,Border_collie,0.894842,True
703079050210877440,Twitter for iPhone,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,11,10,None,2020-10-26,16:23:56,,3494,8064,2,Pembroke,0.778503,True
702684942141153280,Twitter for iPhone,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,11,10,Lucy,2020-10-30,16:23:56,,1215,3516,1,golden_retriever,0.514085,True
702671118226825216,Twitter for iPhone,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,10,10,Rambo,2020-10-31,16:23:56,,634,2398,1,bloodhound,0.381227,True
702598099714314240,Twitter for iPhone,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",11,10,Sansa,2020-11-01,16:23:56,pupper,3712,11332,1,kelpie,0.2191789999999999,True
702539513671897089,Twitter for iPhone,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,12,10,None,2020-11-02,16:23:56,,1091,3134,3,Pomeranian,0.714367,True
702321140488925184,Twitter for iPhone,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,12,10,None,2020-11-04,16:23:56,,1156,3604,3,West_Highland_white_terrier,0.769159,True
702276748847800320,Twitter for iPhone,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",11,10,None,2020-11-05,16:23:56,,860,2706,1,Boston_bull,0.697303,True
702217446468493312,Twitter for iPhone,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",9,10,None,2020-11-06,16:23:56,,1526,5268,1,golden_retriever,0.242419,True
701981390485725185,Twitter for iPhone,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,12,10,Fiji,2020-11-07,16:23:56,,1106,3755,1,Pomeranian,0.491022,True
701952816642965504,Twitter for iPhone,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,11,10,Rilo,2020-11-08,16:23:56,,1149,4167,1,toy_poodle,0.331707,True
701889187134500865,Twitter for iPhone,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,11,10,Bilbo,2020-11-09,16:23:56,,1558,3905,1,French_bulldog,0.902856,True
701601587219795968,Twitter for iPhone,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,10,10,Coopson,2020-11-11,16:23:56,,523,2299,1,Chihuahua,0.993661,True
701570477911896070,Twitter for iPhone,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,9,10,Yoda,2020-11-12,16:23:56,,1055,3080,1,Yorkshire_terrier,0.90799,True
701545186879471618,Twitter for iPhone,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,10,10,Millie,2020-11-13,16:23:56,pupper,680,2902,1,Border_collie,0.280893,True
701214700881756160,Twitter for iPhone,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",12,10,None,2020-11-14,16:23:56,,5812,13475,1,Chihuahua,0.615163,True
700864154249383937,Twitter for iPhone,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",12,10,None,2020-11-16,16:23:56,pupper,685,2828,1,kuvasz,0.8058569999999999,True
700847567345688576,Twitter for iPhone,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,10,10,Crouton,2020-11-17,16:23:56,,558,2637,1,Rhodesian_ridgeback,0.2525139999999999,True
700747788515020802,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,11,10,very,2020-11-19,16:23:56,,10673,25130,1,Great_Pyrenees,0.481333,True
700518061187723268,Twitter for iPhone,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,10,10,Vincent,2020-11-20,16:23:56,,915,2887,1,American_Staffordshire_terrier,0.569501,True
700167517596164096,Twitter for iPhone,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,10,10,Dotsy,2020-11-23,16:23:56,,836,2903,1,beagle,0.1625849999999999,True
700143752053182464,Twitter for iPhone,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,10,10,None,2020-11-25,16:23:56,pupper,3129,8282,1,golden_retriever,0.53246,True
700029284593901568,Twitter for iPhone,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,10,10,Coops,2020-11-27,16:23:56,,661,2262,1,West_Highland_white_terrier,0.726571,True
700002074055016451,Twitter for iPhone,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,9,10,Thumas,2020-11-28,16:23:56,,1529,3627,1,Chihuahua,0.369488,True
699801817392291840,Twitter for iPhone,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,11,10,Cooper,2020-11-29,16:23:56,pupper,1088,3345,2,golden_retriever,0.808978,True
699788877217865730,Twitter for iPhone,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,12,10,Nala,2020-11-30,16:23:56,,557,2458,1,Border_terrier,0.35506,True
699779630832685056,Twitter for iPhone,Take all my money. 10/10 https://t.co/B28ebc5LzQ,10,10,None,2020-12-01,16:23:56,,1397,3039,1,malinois,0.706038,True
699775878809702401,Twitter for iPhone,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,11,10,Fillup,2020-12-02,16:23:56,,690,2150,1,Dandie_Dinmont,0.271683,True
699446877801091073,Twitter for iPhone,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",12,10,Archie,2020-12-04,16:23:56,,2938,6515,3,Pembroke,0.9694,True
699434518667751424,Twitter for iPhone,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi,12,10,None,2020-12-05,16:23:56,pupper,577,2384,1,golden_retriever,0.836572,True
699423671849451520,Twitter for iPhone,"""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",10,10,None,2020-12-06,16:23:56,,383,1505,1,pug,0.99786,True
699413908797464576,Twitter for iPhone,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",11,10,Miley,2020-12-07,16:23:56,,688,2258,1,Samoyed,0.517479,True
699370870310113280,Twitter for iPhone,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,11,10,Calbert,2020-12-08,16:23:56,,497,2053,1,cairn,0.337557,True
699323444782047232,Twitter for iPhone,"""I'm bathing the children what do you want?""  ...both 10/10 https://t.co/Rizm1LWh4z",10,10,None,2020-12-09,16:23:56,,983,3466,1,Labrador_retriever,0.309696,True
699079609774645248,Twitter for iPhone,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,8,10,Reagan,2020-12-11,16:23:56,,745,2677,3,schipperke,0.667324,True
699072405256409088,Twitter for iPhone,ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac,12,10,None,2020-12-12,16:23:56,,1325,3296,1,Shih-Tzu,0.599587,True
699036661657767936,Twitter for iPhone,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all https://t.co/7u6VnZ1UFe,13,10,None,2020-12-14,16:23:56,pupper,1345,2863,1,Chihuahua,0.2229429999999999,True
698989035503689728,Twitter for iPhone,This is Oliver. He does toe touches in his sleep. 13/10 precious af https://t.co/3BrRIWjG35,13,10,Oliver,2020-12-15,16:23:56,,1113,3701,1,Norfolk_terrier,0.24634,True
698953797952008193,Twitter for iPhone,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles https://t.co/oW9XMYG3F4,11,10,CeCe,2020-12-16,16:23:56,,1020,2975,1,Italian_greyhound,0.382378,True
698907974262222848,Twitter for iPhone,This dog is never sure if he's doing the right thing. 10/10 https://t.co/GXq43zFfBu,10,10,None,2020-12-17,16:23:56,,699,2787,3,German_short-haired_pointer,0.983131,True
698710712454139905,Twitter for iPhone,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles https://t.co/rKjK88D05Z,10,10,Cuddles,2020-12-18,16:23:56,,774,2710,1,Samoyed,0.329895,True
698703483621523456,Twitter for iPhone,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,7,10,Rusty,2020-12-19,16:23:56,,425,1608,1,Brittany_spaniel,0.931963,True
698635131305795584,Twitter for iPhone,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) https://t.co/rb8nzVNh7F,12,10,None,2020-12-20,16:23:56,,388,1400,1,Samoyed,0.158464,True
698549713696649216,Twitter for iPhone,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude https://t.co/EPdQquc1dG,9,10,Claude,2020-12-21,16:23:56,,704,2536,1,French_bulldog,0.998544,True
698355670425473025,Twitter for iPhone,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need https://t.co/MrdPZz1CGk,10,10,Jessiga,2020-12-22,16:23:56,,516,2046,1,pug,0.990191,True
698342080612007937,Twitter for iPhone,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) https://t.co/VmFfWMjNkp,11,10,Maximus,2020-12-23,16:23:56,,1074,2485,1,boxer,0.8830479999999999,True
698262614669991936,Twitter for iPhone,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup https://t.co/S712MJXulD,11,10,Franklin,2020-12-24,16:23:56,,2268,5214,1,Italian_greyhound,0.107948,True
698195409219559425,Twitter for iPhone,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https://t.co/GPaoH5qWEk,9,10,Beau,2020-12-25,16:23:56,,6750,18408,1,Labrador_retriever,0.64369,True
698178924120031232,Twitter for iPhone,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,10,10,Lily,2020-12-26,16:23:56,,830,3084,1,Chesapeake_Bay_retriever,0.3518679999999999,True
697995514407682048,Twitter for iPhone,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ",11,10,None,2020-12-27,16:23:56,,372,1665,1,Staffordshire_bullterrier,0.2802219999999999,True
697990423684476929,Twitter for iPhone,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,11,10,Doug,2020-12-28,16:23:56,,1451,3592,2,Pembroke,0.984783,True
697943111201378304,Twitter for iPhone,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,10,10,Cassie,2020-12-29,16:23:56,,776,2638,1,Great_Dane,0.126924,True
697616773278015490,Twitter for iPhone,This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 https://t.co/Jxd5pR02Cn,11,10,None,2021-01-01,16:23:56,pupper,1144,3467,1,Lhasa,0.521931,True
697596423848730625,Twitter for iPhone,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 https://t.co/5USjFjKI7Z,11,10,None,2021-01-02,16:23:56,pupper,1425,3306,1,Shetland_sheepdog,0.621668,True
697463031882764288,Twitter for iPhone,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once https://t.co/HppvrYuamZ,44,40,None,2021-01-06,16:23:56,,1552,3748,1,Labrador_retriever,0.999885,True
697270446429966336,Twitter for iPhone,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,10,10,Bentley,2021-01-07,16:23:56,,2087,5131,1,toy_poodle,0.880014,True
697259378236399616,Twitter for iPhone,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",8,10,getting,2021-01-08,16:23:56,,1136,3611,1,Great_Dane,0.999223,True
697255105972801536,Twitter for iPhone,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,10,10,Charlie,2021-01-09,16:23:56,,1315,3316,1,Great_Dane,0.173989,True
696900204696625153,Twitter for iPhone,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,12,10,Rosie,2021-01-11,16:23:56,,1156,3492,1,Chihuahua,0.2977349999999999,True
696894894812565505,Twitter for iPhone,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,9,10,None,2021-01-12,16:23:56,,758,2594,1,Appenzeller,0.665628,True
696886256886657024,Twitter for iPhone,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,12,10,None,2021-01-13,16:23:56,,2016,5317,1,kuvasz,0.383941,True
696488710901260288,Twitter for iPhone,12/10 revolutionary af https://t.co/zKzq4nIY86,12,10,None,2021-01-20,16:23:56,,1166,2788,1,briard,0.369063,True
696405997980676096,Twitter for iPhone,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,7,10,Berb,2021-01-21,16:23:56,,1284,3531,1,borzoi,0.132845,True
695816827381944320,Twitter for iPhone,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,11,10,None,2021-01-23,16:23:56,,1320,3287,1,Pomeranian,0.382234,True
695794761660297217,Twitter for iPhone,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,13,10,Wyatt,2021-01-24,16:23:56,,880,3490,1,Samoyed,0.962139,True
695767669421768709,Twitter for iPhone,If you are aware of who is making these please let me know. 13/10 vroom vroom https://t.co/U0D1sbIDrG,13,10,None,2021-01-25,16:23:56,,854,2060,1,soft-coated_wheaten_terrier,0.805139,True
695629776980148225,Twitter for iPhone,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,8,10,Calvin,2021-01-26,16:23:56,,2377,5020,1,Old_English_sheepdog,0.693857,True
695446424020918272,Twitter for iPhone,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,12,10,None,2021-01-27,16:23:56,,2026,4787,1,basenji,0.748904,True
695409464418041856,Twitter for iPhone,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,10,10,Bob,2021-01-28,16:23:56,,4017,9460,1,pug,0.997445,True
695314793360662529,Twitter for iPhone,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,10,10,Colin,2021-01-29,16:23:56,,1675,4004,2,Maltese_dog,0.678547,True
695095422348574720,Twitter for iPhone,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,12,10,just,2021-01-30,16:23:56,pupper,684,2888,1,papillon,0.227784,True
695074328191332352,Twitter for iPhone,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,11,10,Lorenzo,2021-01-31,16:23:56,pupper,1239,3116,1,Shih-Tzu,0.5101060000000001,True
695051054296211456,Twitter for iPhone,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi",6,10,Brian,2021-02-02,16:23:56,,885,2918,1,Boston_bull,0.761454,True
694352839993344000,Twitter for iPhone,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,10,10,Oliviér,2021-02-07,16:23:56,,700,2244,2,Australian_terrier,0.407886,True
694329668942569472,Twitter for iPhone,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,9,10,Grady,2021-02-09,16:23:56,pupper,569,2203,1,boxer,0.99006,True
694206574471057408,Twitter for iPhone,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",10,10,None,2021-02-10,16:23:56,,2297,4582,1,Shih-Tzu,0.352547,True
694001791655137281,Twitter for iPhone,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,11,10,Chester,2021-02-12,16:23:56,,1176,3705,1,Pembroke,0.769999,True
693942351086120961,Twitter for iPhone,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,10,10,Kobe,2021-02-14,16:23:56,,413,1896,1,groenendael,0.550796,True
693642232151285760,Twitter for iPhone,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,9,10,Freddery,2021-02-17,16:23:56,,472,2790,1,Scottish_deerhound,0.111893,True
693629975228977152,Twitter for iPhone,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,12,10,None,2021-02-18,16:23:56,pupper,894,2685,1,pug,0.841987,True
693622659251335168,Twitter for iPhone,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,10,10,None,2021-02-19,16:23:56,,422,1691,1,malamute,0.449298,True
